Ancestor,Colony,Day,Clone.Number,Target.Name.x,mu.x,Median.x,sigma.x,PSRF_mu.x,PSRF_lp.x,Target.Name.y,mu.y,Median.y,sigma.y,PSRF_mu.y,PSRF_lp.y,ratio,ratio.se,Environment,ColonyID,Plasmid.size,mutated
DOD 77,6,5,DOD 362,trfA,0.004084219,0.001876236,0.000188119,1.001939896,1.014156537,16S rRNA gene,0.030423958,0.024141797,0.0006024,1.011705075,1.204862289,0.077717323,4.86E-05,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,6,DOD 362,trfA,0.088569256,0.019620011,0.002739378,1.005001948,1.079040942,16S rRNA gene,0.149210206,0.081306818,0.003041839,1.000645315,1.003376229,0.241308314,0.000270294,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,7,DOD 362,trfA,0.073407928,0.010790562,0.002489656,1.000814318,1.005643026,16S rRNA gene,0.077591508,0.017527209,0.002409567,1.002786341,1.001336565,0.61564633,0.001965496,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,8,DOD 362,trfA,0.401731168,0.268891566,0.006538949,0.999401117,1.002503465,16S rRNA gene,0.373950689,0.217453982,0.006587194,1.000610379,1.014188408,1.236544687,0.000408644,Biofilm,DOD 77-6,32744,largedel
DOD 78,1,0,DOD 363,trfA gene,0.00022135,0.000100393,3.04E-05,1.00347131,1.003302062,16S rRNA gene,0.006385245,0.00308745,0.000340868,1.0019723,1.001904162,0.032516334,6.89E-05,Biofilm,DOD 78-1,64508,unchanged
DOD 78,1,5,DOD 363,trfA gene,0.000156621,1.17E-05,1.23E-05,1.001207798,1.007961635,16S rRNA gene,0.01342052,0.01015887,0.0002825,1.002592881,1.005212805,0.00115406,4.82E-06,Biofilm,DOD 78-1,64508,unchanged
DOD 78,1,8,DOD 363,trfA gene,7.50E-06,1.62E-06,1.65E-06,1.002136678,1.010406404,16S rRNA gene,0.020854654,0.012295961,0.000632525,1.001206371,1.003591792,0.000131825,3.46E-07,Biofilm,DOD 78-1,64508,unchanged
DOD 78,2,0,DOD 364,trfA gene,0.000481005,0.000203507,3.91E-05,1.007647326,1.00240027,16S rRNA gene,0.002353536,0.002168636,6.19E-05,1.004765125,2.248618813,0.093840885,0.000134996,Biofilm,DOD 78-2,64508,unchanged
DOD 78,2,5,DOD 364,trfA gene,0.000732259,6.90E-05,0.000127636,1.000544708,1.011975665,16S rRNA gene,0.01284013,0.009993059,0.000345771,1.002167956,1.115956463,0.006908847,8.38E-05,Biofilm,DOD 78-2,64508,unchanged
DOD 78,2,8,DOD 364,trfA gene,6.26E-07,2.08E-07,1.51E-07,1.000444652,1.000685049,16S rRNA gene,0.023101817,0.015522151,0.000677801,1.003910244,1.03812591,1.34E-05,1.51E-08,Biofilm,DOD 78-2,64508,unchanged
DOD 78,3,0,DOD 365,trfA gene,0.000505107,0.00012927,7.95E-05,1.00883142,1.004707012,16S rRNA gene,0.006648006,0.003767908,0.000362855,1.00237581,1.002980119,0.034308269,0.000169519,Biofilm,DOD 78-3,64508,unchanged
DOD 78,3,5,DOD 365,trfA gene,0.000131547,8.39E-05,4.07E-06,1.005480851,1.003457527,16S rRNA gene,0.018968813,0.015392194,0.000401155,1.002923885,1.030860439,0.005453331,9.11E-07,Biofilm,DOD 78-3,64508,unchanged
DOD 78,3,8,DOD 365,trfA gene,5.50E-05,1.00E-05,1.16E-05,1.000093601,1.001251436,16S rRNA gene,0.015543216,0.011880702,0.000393629,1.002849084,1.006647907,0.000845907,3.91E-06,Biofilm,DOD 78-3,64508,unchanged
DOD 78,4,0,DOD 366,trfA gene,0.00055024,0.000339502,4.30E-05,1.000958914,1.00459613,16S rRNA gene,0.015808755,0.010114461,0.000497201,1.002195575,1.00195665,0.033566018,2.42E-05,Biofilm,DOD 78-4,64508,unchanged
DOD 78,4,5,DOD 366,trfA gene,1.94E-05,4.87E-06,3.23E-06,1.00013879,1.000554802,16S rRNA gene,0.021441637,0.016036738,0.00057855,1.002607655,1.010474338,0.000303857,6.00E-07,Biofilm,DOD 78-4,64508,unchanged
DOD 78,4,8,DOD 366,trfA gene,2.55E-09,6.87E-10,5.22E-10,1.000393009,1.008506429,16S rRNA gene,0.020536944,0.014649851,0.000537169,1.001004048,1.006608443,4.69E-08,1.90E-11,Biofilm,DOD 78-4,64508,unchanged
DOD 78,5,0,DOD 367,trfA gene,0.000405235,0.000332058,6.58E-06,1.003689247,1.001526789,16S rRNA gene,0.01291516,0.010349064,0.00042614,1.001870493,1.006805872,0.032085794,6.08E-06,Biofilm,DOD 78-5,64508,unchanged
DOD 78,5,5,DOD 367,trfA gene,1.10E-05,2.93E-06,1.40E-06,1.001777475,1.010375256,16S rRNA gene,0.018102814,0.010319209,0.000569492,1.003909112,1.000875724,0.00028352,3.81E-07,Biofilm,DOD 78-5,64508,unchanged
DOD 78,5,8,DOD 367,trfA gene,0.001908032,5.40E-06,0.000289015,1.003011186,16.44423567,16S rRNA gene,0.009024612,0.002366932,0.000389873,1.026378158,88.17520769,0.002282254,0.001312625,Biofilm,DOD 78-5,64508,unchanged
DOD 78,6,0,DOD 368,trfA gene,8.31E-05,4.02E-05,5.11E-06,1.004243589,1.00199106,16S rRNA gene,0.005190508,0.004533805,0.000100072,1.012255807,1.008052174,0.008856676,4.78E-06,Biofilm,DOD 78-6,64508,unchanged
DOD 78,6,5,DOD 368,trfA gene,3.11E-08,1.37E-08,2.17E-09,1.002243804,1.015667312,16S rRNA gene,0.013348713,0.00962354,0.000311948,1.005954889,1.011181604,1.42E-06,1.71E-10,Biofilm,DOD 78-6,64508,unchanged
DOD 78,6,8,DOD 368,trfA gene,1.98E-08,5.69E-09,2.31E-09,1.000532236,1.010773285,16S rRNA gene,0.014817572,0.008901569,0.00076631,1.001779942,1.024304947,6.39E-07,2.16E-10,Biofilm,DOD 78-6,64508,unchanged
DOD 78,6_2,5,368,trfA gene,9.11E-08,5.42E-08,9.16E-09,1.000260257,1.007793052,16S rRNA gene,0.064483522,0.052295791,0.001015006,1.005652578,1.005383615,1.04E-06,1.27E-10,Biofilm,DOD 78-6_2,64508,unchanged
DOD 78-Kingfisher,1-Kingfisher,0,DOD 363-Kingfisher,trfA gene,0.000444381,0.00022561,4.59E-05,1.003342724,1.003711927,16S rRNA gene,0.010177978,0.00578672,0.000414212,1.002780095,1.003988384,0.038987501,5.28E-05,NA,DOD 78-Kingfisher-1-Kingfisher,64508,unchanged
DOD 78-Kingfisher,1-Kingfisher,5,DOD 363-Kingfisher,trfA gene,7.36E-06,3.59E-06,9.78E-07,0.999915149,1.003396721,16S rRNA gene,0.013597856,0.009502918,0.000399606,1.002137342,1.004218358,0.000378162,2.67E-07,NA,DOD 78-Kingfisher-1-Kingfisher,64508,unchanged
DOD 78-Kingfisher,1-Kingfisher,8,DOD 363-Kingfisher,trfA gene,3.48E-06,4.52E-07,5.09E-07,1.001411282,1.004747773,16S rRNA gene,0.013924332,0.010556632,0.000337802,1.002199347,1.000663185,4.28E-05,1.03E-07,NA,DOD 78-Kingfisher-1-Kingfisher,64508,unchanged
DOD 79,1,0,DOD 369,trfA gene,0.000505604,0.000268095,2.46E-05,1.000715519,1.006611232,16S rRNA gene,0.006212165,0.005478855,0.000103517,1.005538946,1.005532336,0.048932609,2.56E-05,Biofilm,DOD 79-1,64508,unchanged
DOD 79,1,5,DOD 369,trfA gene,0.000427687,7.79E-05,4.83E-05,1.000618005,24.44596634,16S rRNA gene,0.01168496,0.007855139,0.000326302,1.004252166,1.008175525,0.009912081,3.62E-05,Biofilm,DOD 79-1,64508,unchanged
DOD 79,1,8,DOD 369,trfA gene,0.002512808,2.26E-06,0.000409406,1.002609867,1.008970005,16S rRNA gene,0.015425739,0.007413046,0.000576734,1.001522127,1.00347274,0.000304689,0.000489994,Biofilm,DOD 79-1,64508,unchanged
DOD 79,2,0,DOD 370,trfA gene,3.46E-07,1.49E-07,3.01E-08,1.003964386,1.002982388,16S rRNA gene,1.20E-05,9.61E-06,2.36E-07,1.00150126,1.002824258,0.015539744,1.59E-05,Biofilm,DOD 79-2,34288,largedel
DOD 79,2,5,DOD 370,trfA gene,0.00071494,0.000180292,0.000174239,1.004357315,36.17644934,16S rRNA gene,0.029650089,0.015433299,0.000855967,1.004023327,1.017376188,0.011682017,7.32E-05,Biofilm,DOD 79-2,34288,largedel
DOD 79,2,8,DOD 370,trfA gene,0.000684366,0.000329926,5.50E-05,1.002175868,1.001641902,16S rRNA gene,0.015141465,0.010548752,0.000523965,1.005283883,1.013890943,0.031276304,3.04E-05,Biofilm,DOD 79-2,34288,largedel
DOD 79,3,0,DOD 371,trfA gene,0.000163187,1.18E-05,5.79E-05,1.001554048,1.00240373,16S rRNA gene,0.000249593,0.000186258,7.84E-06,1.004655422,1.009256367,0.063463339,0.003858258,Biofilm,DOD 79-3,34113,largedel
DOD 79,3,5,DOD 371,trfA gene,0.000370485,0.000250984,2.79E-05,1.001110999,1.061700443,16S rRNA gene,0.02415609,0.017166417,0.000682038,1.007375014,1.012038198,0.014620639,7.35E-06,Biofilm,DOD 79-3,34113,largedel
DOD 79,3,8,DOD 371,trfA gene,0.001729674,0.000376095,0.000273122,1.001088771,1.0016096,16S rRNA gene,0.035171067,0.018560071,0.001068889,1.004348777,1.02439784,0.020263688,9.90E-05,Biofilm,DOD 79-3,34113,largedel
DOD 79,4,0,DOD 372,trfA gene,0.000161636,2.83E-05,4.15E-05,1.001444516,1.002355586,16S rRNA gene,0.017629449,0.015940729,0.000234872,1.006864716,1.040027081,0.00177698,1.19E-05,Biofilm,DOD 79-4,64508,unchanged
DOD 79,4,5,DOD 372,trfA gene,0.000145255,3.99E-05,2.62E-05,1.000925533,1.001433007,16S rRNA gene,0.059834627,0.039841614,0.001141288,1.000020988,1.002682017,0.001000758,2.41E-06,Biofilm,DOD 79-4,64508,unchanged
DOD 79,4,8,DOD 372,trfA gene,8.65E-06,3.03E-06,6.83E-07,1.00004012,1.011758931,16S rRNA gene,0.035665023,0.029351063,0.00053819,1.002491056,1.009102507,0.000103209,4.43E-08,Biofilm,DOD 79-4,64508,unchanged
DOD 79,5,0,DOD 373,trfA gene,0.001442522,0.000423677,0.000191002,1.002373232,1.002251568,16S rRNA gene,0.019169758,0.010158147,0.000837133,1.003118101,1.001990097,0.041708097,0.000148654,Biofilm,DOD 79-5,64498,smalldel
DOD 79,5,5,DOD 373,trfA gene,0.03046604,9.28E-05,0.001688719,0.999376865,1.002986615,16S rRNA gene,0.007238235,0.004265493,0.000319674,1.000293312,1.004781417,0.021748077,0.005183232,Biofilm,DOD 79-5,64498,smalldel
DOD 79,5,8,DOD 373,trfA gene,0.056617108,0.011796731,0.001828237,1.16228884,1.128221954,16S rRNA gene,0.005782968,0.00090407,0.000451311,1.00082096,1.009240788,13.0484674,4.045219168,Biofilm,DOD 79-5,64498,smalldel
DOD 79,6,0,DOD 374,trfA gene,7.46E-05,4.16E-05,2.56E-06,1.002884509,1.005025428,16S rRNA gene,0.007534241,0.00519875,0.000377899,1.001305758,1.003534514,0.007993826,2.97E-06,Biofilm,DOD 79-6,31778,largedel
DOD 79,6,5,DOD 374,trfA gene,4.58E-05,2.52E-05,5.78E-06,1.000556527,1.004702498,16S rRNA gene,0.026945038,0.014541743,0.000918447,1.006504997,1.002942249,0.001731021,1.36E-06,Biofilm,DOD 79-6,31778,largedel
DOD 79,6,8,DOD 374,trfA gene,0.000491549,0.000130346,4.70E-05,0.999655713,1.001746609,16S rRNA gene,0.017362566,0.009030103,0.000594159,1.001062499,1.000662791,0.014434639,2.76E-05,Biofilm,DOD 79-6,31778,largedel
